# Rime user dictionary
#@/db_name	luna_pinyin.userdb
#@/db_type	userdb
#@/rime_version	1.5.3
#@/tick	41606
#@/user_id	fred-mbp
a 	啊	c=754 d=2.64207 t=41606
wo zai fa 	我再發	c=1 d=5.80397e-71 t=41606
wo zai hua 	我在畫	c=1 d=0.0871609 t=41606
wo zai jia 	我在家	c=1 d=7.29369e-53 t=41606
wo zai mang 	我在忙	c=2 d=1.95022e-32 t=41606
wo zai qu 	我再去	c=1 d=2.29246e-25 t=41606
wo zai wan 	我在玩	c=1 d=7.44483e-59 t=41606
wo zai xiang 	我在像	c=1 d=8.42346e-12 t=41606
wo zai xiang 	我在想	c=3 d=0.00551109 t=41606
wo zai zuo 	我在做	c=1 d=0.00381048 t=41606
wo zao shang 	我早上	c=1 d=5.44369e-23 t=41606
wo zen me 	我怎麼	c=8 d=0.00178203 t=41606
wo zha le 	我炸了	c=2 d=5.32773e-05 t=41606
wo zhang hao 	我帳號	c=2 d=5.04659e-36 t=41606
wo zhao 	我找	c=0 d=1.22369e-23 t=41606
wo zhao yi xia 	我找一下	c=1 d=1.22983e-22 t=41606
wo zhe ba da wan 	我這把打完	c=1 d=1.16917e-74 t=41606
wo zhe ge 	我這個	c=1 d=9.82035e-23 t=41606
wo zhe li 	我這裏	c=6 d=0.0169835 t=41606
wo zhe xie 	我這些	c=1 d=2.07855e-49 t=41606
wo zhe zhong 	我這種	c=1 d=0.305746 t=41606
wo zhen 	我真	c=0 d=9.77439e-57 t=41606
wo zhen de 	我真的	c=2 d=2.77392e-51 t=41606
wo zhen wei da 	我真偉大	c=1 d=9.82338e-56 t=41606
wo zhi 	我只	c=0 d=1.04596e-59 t=41606
wo zhi dao 	我知道	c=16 d=0.0119465 t=41606
wo zhi de 	我指的	c=1 d=1.5925e-33 t=41606
wo zhi hui yong 	我只會用	c=1 d=1.0512e-58 t=41606
wo zhi neng 	我只能	c=2 d=7.71396e-65 t=41606
wo zhi qian 	我之前	c=10 d=0.869358 t=41606
wo zhi shi 	我只是	c=1 d=1.37259e-20 t=41606
wo zhi ye 	我職業	c=1 d=3.26037e-51 t=41606
wo zhi you 	我只有	c=1 d=8.95776e-59 t=41606
wo zhong wu 	我中午	c=1 d=6.07111e-71 t=41606
wo zhuan cheng 	我轉成	c=1 d=1.05177e-35 t=41606
wo zhuang ge 	我裝個	c=1 d=3.98099e-18 t=41606
wo zhuang le 	我裝了	c=1 d=2.53047e-40 t=41606
wo zi ji 	我自己	c=17 d=5.83046e-07 t=41606
wo zi lei 	我自雷	c=1 d=2.63777e-58 t=41606
wo zui 	我最	c=0 d=1.4502e-21 t=41606
wo zui jing 	我最精	c=1 d=8.79263e-46 t=41606
wo zui xiang yao 	我最想要	c=1 d=1.45747e-20 t=41606
wo zuo de 	我做的	c=1 d=7.24374e-31 t=41606
wpa 	WPA	c=1 d=5.5269e-25 t=41606
wu 	五	c=1 d=3.66894e-87 t=41606
wu 	勿	c=1 d=1.99467e-35 t=41606
wu 	無	c=0 d=0.0183599 t=41606
wu 	物	c=0 d=2.35771e-62 t=41606
wu 	誤	c=1 d=0.0212248 t=41606
wu an 	午安	c=5 d=2.18673e-49 t=41606
wu an 	武安	c=1 d=1.36687e-59 t=41606
wu bi 	五筆	c=4 d=1.34179e-33 t=41606
wu can 	午餐	c=4 d=2.90057e-17 t=41606
wu cha lv 	誤差率	c=1 d=1.08665e-07 t=41606
wu chu 	無處	c=1 d=7.77162e-35 t=41606
wu chu 	誤觸	c=1 d=7.81057e-35 t=41606
wu dao 	舞蹈	c=1 d=8.22781e-59 t=41606
wu di 	無敵	c=1 d=6.10194e-13 t=41606
wu fa 	無法	c=12 d=0.532598 t=41606
wu fa shi bie 	無法識別	c=1 d=0.212248 t=41606
wu fen zhong 	五分鐘	c=1 d=7.62916e-82 t=41606
wu feng 	無縫	c=1 d=2.86535e-61 t=41606
wu ge 	五個	c=3 d=1.4502e-20 t=41606
wu ge ren 	五個人	c=1 d=1.50048e-68 t=41606
wu ge shi hua 	誤格式化	c=1 d=0.213312 t=41606
wu guan jin yao 	無關緊要	c=1 d=0.245367 t=41606
wu han 	武漢	c=1 d=2.20971e-64 t=41606
wu han fei yan 	武漢肺炎	c=4 d=3.00663e-39 t=41606
wu jian 	無間	c=1 d=9.03673e-74 t=41606
wu jian 	物件	c=1 d=9.08202e-74 t=41606
wu jiao 	午覺	c=1 d=3.04108e-26 t=41606
wu jie chu 	無接觸	c=4 d=9.31493e-43 t=41606
wu jing da cai 	無精打彩	c=1 d=1.83912e-21 t=41606
wu ke pi di 	無可匹敵	c=1 d=2.42118e-50 t=41606
wu li 	物理	c=2 d=2.39798e-25 t=41606
wu lian wang 	物聯網	c=2 d=2.73703e-22 t=41606
wu lian wang 	誤聯網	c=1 d=1.49584e-61 t=41606
wu liao 	無聊	c=4 d=9.98777e-16 t=41606
wu liu 	物流	c=3 d=0.000437252 t=41606
wu long 	烏龍	c=1 d=2.24554e-17 t=41606
wu lun shi 	無論是	c=1 d=0.304221 t=41606
wu pai 	五排	c=1 d=4.67223e-78 t=41606
wu pin 	物品	c=2 d=3.26035e-08 t=41606
wu ren 	無人	c=1 d=4.70556e-44 t=41606
wu shi wu ke 	無時無刻	c=1 d=0.358796 t=41606
wu shui 	午睡	c=1 d=1.78963e-53 t=41606
wu sun 	無損	c=1 d=2.3122e-67 t=41606
wu suo 	無所	c=2 d=2.32426e-40 t=41606
wu suo wei 	無所謂	c=13 d=0.467713 t=41606
wu tai 	舞臺	c=1 d=1.68834e-44 t=41606
wu ti 	物體	c=5 d=9.00784e-07 t=41606
wu tian 	五天	c=1 d=1.35078e-08 t=41606
wu tong zhuan yi 	無痛轉移	c=1 d=0.18452 t=41606
wu wu 	嗚嗚	c=1 d=3.12434e-79 t=41606
wu wu 	無誤	c=0 d=9.22929e-29 t=41606
wu xian 	無線	c=7 d=3.35691e-12 t=41606
wu xian 	無限	c=1 d=0.0044601 t=41606
wu xian chong dian 	無線充電	c=3 d=3.2577e-12 t=41606
wu xian chong dian ban 	無線充電板	c=1 d=4.29077e-76 t=41606
wu xian chu cun 	無限儲存	c=1 d=0.0448245 t=41606
wu xian luan dou 	無限亂鬥	c=1 d=1.71356e-42 t=41606
wu xiu 	午休	c=1 d=3.1721e-81 t=41606
wu yuan 	五元	c=1 d=0.408608 t=41606
wu zhang ai 	無障礙	c=1 d=3.04004e-22 t=41606
wu zhi 	物質	c=1 d=1.83244e-37 t=41606
wu zhu gan 	無助感	c=0 d=1.52559e-29 t=41606
xcode 	Xcode	c=1 d=3.59848e-06 t=41606
xi 	戲	c=0 d=1.79671e-71 t=41606
xi 	系	c=4 d=1.44277e-35 t=41606
xi an 	西安	c=1 d=1.90165e-32 t=41606
xi ban ya 	西班牙	c=1 d=5.00792e-12 t=41606
xi dai 	攜帶	c=3 d=2.19923e-08 t=41606
xi dai wu pin 	攜帶物品	c=1 d=1.06256e-08 t=41606
xi diao 	洗掉	c=1 d=9.75776e-36 t=41606
xi gai 	膝蓋	c=1 d=2.58519e-27 t=41606
xi ge 	洗個	c=0 d=1.46702e-39 t=41606
xi ge wan 	洗個碗	c=1 d=1.88736e-38 t=41606
xi ge zao 	洗個澡	c=1 d=1.11837e-22 t=41606
xi guan 	習慣	c=9 d=9.73289e-06 t=41606
xi guan le 	習慣了	c=1 d=6.54507e-73 t=41606
xi hao duo 	戲好多	c=1 d=1.80571e-70 t=41606
xi huan 	喜歡	c=20 d=1.02614 t=41606
xi huan shang 	喜歡上	c=1 d=2.39131e-51 t=41606
xi huan wo 	喜歡我	c=1 d=1.31761e-39 t=41606
xi jie 	細節	c=3 d=5.82531e-26 t=41606
xi jin ping 	習近平	c=1 d=1.01418e-48 t=41606
xi jun 	細菌	c=1 d=2.23085e-28 t=41606
xi le 	洗了	c=0 d=3.26992e-57 t=41606
xi le ge zao 	洗了個澡	c=1 d=3.28631e-56 t=41606
xi lie 	系列	c=2 d=0.0792617 t=41606
xi ni 	細膩	c=1 d=2.1287e-06 t=41606
xi niu 	犀牛	c=0 d=2.04697e-17 t=41606
xi niu dun 	犀牛盾	c=8 d=8.58254e-05 t=41606
xi shi 	西施	c=3 d=2.83152e-31 t=41606
xi shou 	洗手	c=1 d=2.13269e-28 t=41606
xi ti 	西堤	c=1 d=1.05217e-10 t=41606
xi tong 	系統	c=46 d=1.10699 t=41606
xi tong de 	系統的	c=1 d=1 t=40
xi tong pan 	系統盤	c=1 d=0.357007 t=41606
xi tou 	洗頭	c=1 d=1.44843e-35 t=41606
xi wan 	洗完	c=0 d=6.42593e-05 t=41606
xi wan 	洗碗	c=2 d=4.37476e-10 t=41606
xi wan chi 	洗碗池	c=0 d=8.60799e-62 t=41606
xi wan zao 	洗完澡	c=1 d=4.37476e-11 t=41606
xi wan zao le 	洗完澡了	c=1 d=4.39669e-10 t=41606
xi wang 	希望	c=5 d=3.78426e-10 t=41606
xi wei 	細微	c=1 d=2.14214e-80 t=41606
xi xi 	嘻嘻	c=2 d=5.14624e-09 t=41606
xi xi 	細細	c=2 d=4.16778e-28 t=41606
xi xi xi 	嘻嘻嘻	c=5 d=4.83034e-27 t=41606
xi xin 	細心	c=1 d=5.83921e-54 t=41606
xi yang qi 	西洋棋	c=1 d=0.45612 t=41606
xi zao 	洗澡	c=9 d=2.28629e-22 t=41606
xi zao le mei 	洗澡了沒	c=1 d=3.55638e-44 t=41606
xi zhuang 	膝撞	c=1 d=1.45119e-28 t=41606
xia 	下	c=9 d=0.217621 t=41606
xia bu 	下不	c=0 d=2.01129e-16 t=41606
xia bu wan 	下不完	c=1 d=2.02137e-15 t=41606
xia ci 	下次	c=2 d=8.04382e-50 t=41606
xia ci kai hui 	下次開會	c=1 d=4.60424e-82 t=41606
xia dao 	嚇到	c=2 d=6.31954e-14 t=41606
xia dao wo 	嚇到我	c=1 d=6.35096e-13 t=41606
xia ding lun 	下定論	c=1 d=1.88465e-44 t=41606
xia fa 	下發	c=1 d=1.62126e-67 t=41606
xia fang 	下方	c=1 d=1.58074e-34 t=41606
xia ge 	下個	c=0 d=1.13288e-57 t=41606
xia ge li bai 	下個禮拜	c=1 d=1.13856e-56 t=41606
xia ge yue 	下個月	c=3 d=2.65876e-63 t=41606
xia guo 	下鍋	c=1 d=7.02966e-31 t=41606
xia jiang 	下降	c=2 d=1.08495e-18 t=41606
xia ke 	下課	c=3 d=0.941765 t=41606
xia ke le mei 	下課了沒	c=1 d=1.44966e-45 t=41606
xia lai 	下來	c=10 d=0.240511 t=41606
xia lai de 	下來的	c=1 d=4.66682e-35 t=41606
xia le 	下了	c=4 d=1.24726e-36 t=41606
xia le 	瞎了	c=1 d=1.12585e-71 t=41606
xia li bai 	下禮拜	c=3 d=6.341e-16 t=41606
xia lou 	下樓	c=1 d=1.897e-62 t=41606
xia mian 	下面	c=4 d=0.0295994 t=41606
xia pi 	蝦皮	c=4 d=5.25825e-27 t=41606
xia qu 	下去	c=1 d=5.92687e-57 t=41606
xia qu zhao 	下去找	c=1 d=5.81107e-56 t=41606
xia shu 	下屬	c=1 d=7.74329e-81 t=41606
xia tian 	夏天	c=1 d=1.54597e-37 t=41606
xia wu 	下午	c=7 d=5.25556e-21 t=41606
xia wu hao 	下午好	c=2 d=2.07219e-13 t=41606
xia xia 	下下	c=1 d=1.55371e-38 t=41606
xia xia xia 	下下下	c=1 d=1.5615e-37 t=41606
xia xian 	下限	c=1 d=1.44248e-16 t=41606
xia xiang 	遐想	c=1 d=1.88504e-17 t=41606
xia xue 	下雪	c=1 d=1.55028e-11 t=41606
xia yi dao 	下一道	c=1 d=2.63508e-46 t=41606
xia yi ge 	下一個	c=4 d=4.36454e-38 t=41606
xia yu 	下雨	c=1 d=1.55371e-37 t=41606
xia zai 	下載	c=22 d=0.0672055 t=41606
xia zai yi ge 	下載一個	c=1 d=5.69328e-21 t=41606
xia zhou 	下週	c=1 d=1.69006e-56 t=41606
xia zi 	蝦子	c=1 d=6.33955e-80 t=41606
xian 	先	c=47 d=0.965605 t=41606
xian 	線	c=4 d=0.215494 t=41606
xian cheng de 	現成的	c=1 d=2.85164e-34 t=41606
xian chi 	先吃	c=8 d=4.23106e-35 t=41606
xian chi fan 	先吃飯	c=1 d=2.73182e-29 t=41606
xian dai hua 	現代化	c=2 d=5.00541e-22 t=41606
xian de 	顯得	c=1 d=1.40897e-63 t=41606
xian ding 	限定	c=0 d=7.63615e-35 t=41606
xian ding se 	限定色	c=1 d=7.67442e-34 t=41606
xian dou 	仙都	c=1 d=1.41604e-63 t=41606
xian er yi jian 	顯而易見	c=2 d=4.0306e-46 t=41606
xian guo 	鮮果	c=0 d=4.72738e-70 t=41606
xian hou 	先後	c=1 d=4.24546e-10 t=41606
xian jin 	先進	c=3 d=8.75106e-48 t=41606
xian jing 	陷阱	c=1 d=8.70663e-48 t=41606
xian ka 	顯卡	c=0 d=1.25967e-11 t=41606
xian lai 	先來	c=3 d=7.48749e-38 t=41606
xian lu 	線路	c=1 d=2.51742e-38 t=41606
xian mai 	先買	c=2 d=0.000689186 t=41606
xian mu 	羨慕	c=5 d=0.00822975 t=41606
xian mu si le 	羨慕死了	c=3 d=0.0230521 t=41606
xian qi 	仙氣	c=3 d=6.17922e-14 t=41606
xian qi 	嫌棄	c=1 d=3.28194e-12 t=41606
xian qian 	閒錢	c=1 d=7.26473e-65 t=41606
xian qu 	先去	c=2 d=9.36658e-47 t=41606
xian ren 	現任	c=1 d=1.07022e-63 t=41606
xian ren 	線人	c=1 d=1.07558e-63 t=41606
xian ru jin 	現如今	c=1 d=6.36936e-47 t=41606
xian shang 	線上	c=3 d=6.28353e-43 t=41606
xian shang kai hui 	線上開會	c=1 d=1.96317e-83 t=41606
xian shang ke cheng 	線上課程	c=1 d=1.07244e-58 t=41606
xian shang ping tai 	線上平臺	c=1 d=3.05561e-82 t=41606
xian shi 	顯示	c=2 d=1.88343e-08 t=41606
xian shi hua mian 	顯示畫面	c=1 d=1.89287e-07 t=41606
xian shui jiao 	先睡覺	c=1 d=7.46919e-68 t=41606
xian shuo 	先說	c=3 d=3.10631e-11 t=41606
xian su 	限速	c=1 d=2.07537e-31 t=41606
xian wan 	先玩	c=2 d=3.23353e-42 t=41606
xian xi zao 	先洗澡	c=1 d=8.84394e-85 t=41606
xian xiang 	現象	c=1 d=8.59161e-68 t=41606
xian xing 	先行	c=1 d=2.47143e-27 t=41606
xian xing 	線性	c=1 d=2.15786e-19 t=41606
xian xue le 	先學了	c=1 d=6.44235e-34 t=41606
xian yan 	顯眼	c=0 d=2.35691e-58 t=41606
xian ying 	顯影	c=1 d=5.47657e-35 t=41606
xian yong 	先用	c=2 d=1.81523e-33 t=41606
xian you 	先有	c=1 d=3.01954e-60 t=41606
xian zai 	先在	c=1 d=7.99961e-81 t=41606
xian zai 	現在	c=187 d=1.4711 t=41606
xian zai jiu shi 	現在就是	c=1 d=3.68733e-87 t=41606
xian zhe yang 	先這樣	c=1 d=4.4985e-44 t=41606
xian zhi 	限制	c=8 d=0.0026852 t=41606
xian zuo 	先做	c=1 d=2.92025e-49 t=41606
xiang 	像	c=27 d=1.53226 t=41606
xiang 	向	c=1 d=1.09869e-20 t=41606
xiang 	想	c=17 d=0.759602 t=41606
xiang a 	香啊	c=1 d=4.09277e-79 t=41606
xiang ai 	相愛	c=0 d=0.000257991 t=41606
xiang bi 	相比	c=1 d=0.00395639 t=41606
xiang bi qi 	相比起	c=3 d=0.380255 t=41606
xiang bu dao 	想不到	c=1 d=1.44562e-71 t=41606
xiang bu xiang yao 	想不想要	c=1 d=4.93305e-70 t=41606
xiang chi 	想吃	c=1 d=3.77694e-46 t=41606
xiang chi suan de 	想吃酸的	c=1 d=5.04916e-79 t=41606
xiang chu 	相處	c=0 d=1.30539e-48 t=41606
xiang chu de ren 	相處的人	c=1 d=1.31193e-47 t=41606
xiang dao 	想到	c=5 d=1.57532e-23 t=41606
xiang dao shi 	向導師	c=1 d=2.32743e-56 t=41606
xiang de dao 	想得到	c=1 d=1.90858e-16 t=41606
xiang dian 	想點	c=1 d=2.48028e-69 t=41606
xiang dian 	香殿	c=1 d=2.46791e-69 t=41606
xiang dui 	相對	c=4 d=4.97799e-21 t=41606
xiang dui wei zhi 	相對位置	c=1 d=6.46782e-51 t=41606
xiang duo 	想多	c=1 d=3.699e-37 t=41606
xiang fa 	想法	c=6 d=6.34988e-11 t=41606
xiang guan 	相關	c=4 d=6.75587e-50 t=41606
xiang guan gui ding 	相關規定	c=1 d=6.13337e-44 t=41606
xiang hao 	想好	c=3 d=1.99235e-21 t=41606
xiang ji 	相機	c=5 d=0.0804596 t=41606
xiang jiao 	相較	c=1 d=0.0371577 t=41606
xiang jiao er yan 	相較而言	c=1 d=2.34468e-84 t=41606
xiang jiao qi 	相較起	c=1 d=0.373439 t=41606
xiang jiao yu 	相較與	c=1 d=3.30953e-80 t=41606
xiang kan 	想看	c=1 d=3.78156e-31 t=41606
xiang kan ni 	像看你	c=1 d=3.64269e-32 t=41606
xiang le xiang 	想了想	c=1 d=1.2557e-61 t=41606
xiang liang 	向量	c=0 d=4.92298e-47 t=41606
xiang mai 	想買	c=2 d=0.000575656 t=41606
xiang mu 	項目	c=8 d=0.133472 t=41606
xiang ni 	想你	c=1 d=1.49386e-16 t=41606
xiang ni le 	想你了	c=1 d=1.41026e-15 t=41606
xiang pian 	相片	c=1 d=6.38021e-67 t=41606
xiang qi lai 	想起來	c=1 d=4.17048e-65 t=41606
xiang qu 	想去	c=1 d=4.26211e-56 t=41606
xiang shen me 	想什麼	c=3 d=0.0220377 t=41606
xiang shi 	像是	c=5 d=2.37269e-10 t=41606
xiang shou 	享受	c=1 d=7.03923e-47 t=41606
xiang shui 	想睡	c=0 d=8.32635e-53 t=41606
xiang shui jiao 	像睡覺	c=3 d=9.06041e-46 t=41606
xiang shui jiao 	想睡覺	c=1 d=8.36808e-52 t=41606
xiang shuo 	想說	c=5 d=8.72499e-14 t=41606
xiang si 	想死	c=1 d=2.28181e-29 t=41606
xiang si 	相思	c=1 d=1.81575e-47 t=41606
xiang su 	像素	c=5 d=0.29523 t=41606
xiang tai duo 	想太多	c=1 d=4.76758e-52 t=41606
xiang tong 	相同	c=1 d=1.15278e-55 t=41606
xiang tu 	想吐	c=1 d=2.20033e-13 t=41606
xiang wan 	想玩	c=1 d=9.41093e-22 t=41606
xiang wen 	想問	c=1 d=4.92534e-81 t=41606
xiang wo 	像我	c=3 d=0.000125275 t=41606
xiang wo 	向我	c=1 d=2.58378e-50 t=41606
xiang wo 	想我	c=1 d=0.00467746 t=41606
xiang xi 	詳細	c=2 d=2.02798e-24 t=41606
xiang xiang 	想像	c=2 d=3.33098e-09 t=41606
xiang xiang 	想想	c=2 d=3.34767e-09 t=41606
xiang yao 	想要	c=14 d=0.318227 t=41606
xiang yao de 	想要的	c=1 d=3.94058e-45 t=41606
xiang ying 	相應	c=2 d=2.19427e-10 t=41606
xiang ying de 	像贏得	c=1 d=2.64092e-72 t=41606
xiang yong 	想用	c=2 d=5.3952e-06 t=41606
xiang you 	享有	c=1 d=1.28194e-69 t=41606
xiang yu 	翔宇	c=1 d=3.36904e-25 t=41606
xiang zen me yang 	像怎麼樣	c=1 d=2.46917e-75 t=41606
xiang zhe 	想着	c=2 d=3.01493e-09 t=41606
xiang zhe yang 	像這樣	c=1 d=0.0536647 t=41606
xiang zheng 	象徵	c=1 d=7.43977e-51 t=41606
xiang zi 	箱子	c=1 d=1.86019e-08 t=41606
xiang zi gong ji 	箱子攻擊	c=1 d=1.47312e-28 t=41606
xiao 	小	c=9 d=0.0299692 t=41606
xiao 	效	c=1 d=5.92846e-56 t=41606
xiao 	笑	c=1 d=8.18565e-28 t=41606
xiao 	筱	c=1 d=5.40129e-78 t=41606
xiao 	簫	c=1 d=0.215456 t=41606
xiao bai 	小白	c=0 d=2.59329e-06 t=41606
xiao bai xie 	小白鞋	c=2 d=5.26522e-05 t=41606
xiao ben ben 	小笨笨	c=1 d=2.98705e-21 t=41606
xiao che 	校車	c=3 d=2.74691e-35 t=41606
xiao cheng shi 	小程式	c=1 d=8.86439e-24 t=41606
xiao cheng xu 	小程序	c=1 d=9.70383e-59 t=41606
xiao chuan 	筱川	c=10 d=7.90411e-29 t=41606
xiao dao 	小到	c=1 d=3.34928e-44 t=41606
xiao de 	小的	c=0 d=8.48327e-08 t=41606
xiao de fen qu 	小的分區	c=1 d=8.52579e-07 t=41606
xiao du 	消毒	c=1 d=4.254e-63 t=41606
xiao du ji chang 	小肚雞腸	c=1 d=4.07097e-75 t=41606
xiao du shui 	消毒水	c=0 d=3.76603e-13 t=41606
xiao fei 	消費	c=1 d=2.74841e-12 t=41606
xiao fen dui 	小分隊	c=1 d=7.40668e-28 t=41606
xiao gang 	小港	c=1 d=1.06108e-21 t=41606
xiao ge ge 	小哥哥	c=1 d=9.39272e-58 t=41606
xiao guo 	效果	c=5 d=0.351974 t=41606
xiao hai zi 	小孩子	c=1 d=1.3221e-79 t=41606
xiao hao 	小號	c=5 d=9.22272e-49 t=41606
xiao hao 	消耗	c=2 d=6.95494e-75 t=41606
xiao hao dai jin 	消耗殆盡	c=1 d=2.95001e-80 t=41606
xiao he shuang pin 	小鶴雙拼	c=10 d=0.301194 t=41606
xiao hong 	小紅	c=0 d=2.50819e-84 t=41606
xiao hong shu 	小紅書	c=1 d=2.52077e-83 t=41606
xiao huang 	小黃	c=0 d=0.00437178 t=41606
xiao huang ren 	小黃人	c=1 d=0.0439369 t=41606
xiao ji qiao 	小技巧	c=1 d=2.591e-24 t=41606
xiao jie 	小姐	c=0 d=3.71225e-79 t=41606
xiao jie jie 	小姐姐	c=9 d=1.34982e-29 t=41606
xiao kan 	小看	c=0 d=1.46682e-08 t=41606
xiao kan le 	小看了	c=1 d=1.47417e-07 t=41606
xiao ke ai 	小可愛	c=1 d=0.460704 t=41606
xiao kong tiao 	小空調	c=1 d=0.0875977 t=41606
xiao ku 	笑哭	c=58 d=1.49662 t=41606
xiao lang hao 	小狼毫	c=1 d=0.216536 t=41606
xiao le 	笑了	c=0 d=1.05863e-83 t=41606
xiao le ma 	笑了嗎	c=1 d=1.06394e-82 t=41606
xiao long 	曉龍	c=1 d=0.245367 t=41606
xiao lun wen 	小論文	c=3 d=1.66382e-19 t=41606
xiao lv 	效率	c=6 d=8.70156e-05 t=41606
xiao mai 	小賣	c=0 d=8.80518e-05 t=41606
xiao mai pu 	小賣鋪	c=2 d=0.00178324 t=41606
xiao men 	校門	c=0 d=5.17099e-37 t=41606
xiao mi 	小米	c=13 d=0.80304 t=41606
xiao neng 	效能	c=3 d=0.066205 t=41606
xiao qian 	小錢	c=1 d=1.37802e-37 t=41606
xiao qiao 	小喬	c=3 d=3.32332e-83 t=41606
xiao ren wu 	小人物	c=1 d=6.95616e-25 t=41606
xiao ruan ti 	小軟體	c=2 d=7.9651e-80 t=41606
xiao sheng 	小聲	c=1 d=1.63933e-21 t=41606
xiao shi 	小時	c=6 d=3.19092e-33 t=41606
xiao shuo 	小說	c=5 d=3.4966e-41 t=41606
xiao si 	笑死	c=2 d=7.95997e-53 t=41606
xiao si wo 	笑死我	c=1 d=4.70171e-05 t=41606
xiao si wo le 	笑死我了	c=2 d=6.97914e-05 t=41606
xiao tou 	小頭	c=0 d=2.74393e-82 t=41606
xiao tou ba ba 	小頭爸爸	c=1 d=2.75769e-81 t=41606
xiao wo 	小我	c=1 d=4.23581e-42 t=41606
xiao wu 	校務	c=1 d=5.42385e-70 t=41606
xiao wu xi tong 	校務系統	c=1 d=1.33771e-70 t=41606
xiao xi 	消息	c=1 d=2.61473e-43 t=41606
xiao xiao 	小小	c=1 d=4.30436e-25 t=41606
xiao xin 	小心	c=3 d=1.12512e-34 t=41606
xiao xue 	小學	c=0 d=1.15118e-69 t=41606
xiao ying 	效應	c=0 d=8.79862e-55 t=41606
xiao you xi 	小遊戲	c=1 d=8.79862e-54 t=41606
xiao zhan 	肖戰	c=10 d=0.00465413 t=41606
xiao zhong 	小衆	c=1 d=3.42742e-80 t=41606
xie 	些	c=4 d=2.65568e-21 t=41606
xie 	寫	c=36 d=0.125556 t=41606
xie 	鞋	c=0 d=2.59329e-06 t=41606
xie bao gao 	寫報告	c=2 d=1.02917e-44 t=41606
xie bi 	邪辟	c=0 d=1.04774e-79 t=41606
xie bi ji 	寫筆記	c=1 d=1.05827e-78 t=41606
xie bi ji 	邪辟機	c=1 d=1.05299e-78 t=41606
xie bu hao 	寫不好	c=1 d=1.63755e-67 t=41606
xie chen 	血沉	c=0 d=1.86437e-06 t=41606
xie chen shi 	血沉是	c=1 d=1.87372e-05 t=41606
xie cheng shi 	寫程式	c=9 d=3.19156e-06 t=41606
xie dai 	攜帶	c=1 d=2.0869e-08 t=41606
xie dao 	寫到	c=1 d=7.13468e-29 t=41606
xie de 	寫的	c=4 d=0.000153011 t=41606
xie gei 	寫給	c=1 d=2.57038e-77 t=41606
xie hui 	協會	c=1 d=5.26004e-31 t=41606
xie jin qu 	寫進去	c=0 d=7.84572e-30 t=41606
xie ju ben 	寫劇本	c=1 d=1.03523e-25 t=41606
xie le 	寫了	c=2 d=8.77619e-24 t=41606
xie le 	謝了	c=1 d=9.74615e-22 t=41606
xie le ge 	寫了個	c=1 d=1.5245e-49 t=41606
xie lou 	泄漏	c=1 d=1.22832e-37 t=41606
xie qian 	些錢	c=0 d=5.1761e-78 t=41606
xie shang 	協商	c=1 d=1.01802e-63 t=41606
xie shang 	寫上	c=1 d=1.72984e-65 t=41606
xie shen me 	些什麼	c=1 d=1.17551e-20 t=41606
xie wan 	寫完	c=7 d=2.48331e-36 t=41606
xie xiang yu 	謝翔宇	c=1 d=4.70876e-52 t=41606
xie xiao 	些小	c=1 d=7.37954e-73 t=41606
xie xiao shuo 	寫小說	c=4 d=2.19876e-34 t=41606
xie xie 	寫寫	c=1 d=1.17671e-32 t=41606
xie xie 	謝謝	c=25 d=0.847902 t=41606
xie xie a 	謝謝啊	c=1 d=6.09882e-07 t=41606
xie xie kua jiang 	謝謝誇獎	c=2 d=5.17203e-09 t=41606
xie xie lao shi 	謝謝老師	c=1 d=3.09925e-43 t=41606
xie xie ta 	謝謝他	c=1 d=1.84094e-62 t=41606
xie xie xia 	謝謝下	c=1 d=3.14491e-68 t=41606
xie xu 	些許	c=2 d=1.84006e-27 t=41606
xie yi 	協議	c=9 d=4.55392e-07 t=41606
xie yi ge 	些一個	c=1 d=4.74623e-57 t=41606
xie yi xia 	寫一下	c=3 d=1.96807e-24 t=41606
xie zai 	卸載	c=2 d=0.036334 t=41606
xie zai 	寫在	c=1 d=2.95563e-73 t=41606
xie zhuan 	血賺	c=1 d=1.27052e-52 t=41606
xie zuo 	協作	c=4 d=1.01097e-35 t=41606
xie zuo 	寫作	c=2 d=4.58547e-34 t=41606
xie zuo ban 	協作版	c=1 d=3.32397e-43 t=41606
xie zuo tian xia 	寫作天下	c=7 d=3.08054e-60 t=41606
xie zuo ye 	寫作業	c=1 d=2.99469e-51 t=41606
xin 	信	c=2 d=2.68703e-11 t=41606
xin 	新	c=8 d=0.366499 t=41606
xin bu 	信步	c=1 d=4.17914e-60 t=41606
xin bu guo 	信不過	c=1 d=0.0118551 t=41606
xin bu xin 	信不信	c=2 d=1.2778e-31 t=41606
xin de 	心得	c=1 d=8.00966e-38 t=41606
xin de 	新的	c=9 d=0.0190631 t=41606
xin gong neng 	新功能	c=1 d=1.98054e-69 t=41606
xin guan fei yan 	新冠肺炎	c=2 d=3.48855e-52 t=41606
xin huang 	心慌	c=1 d=2.52616e-20 t=41606
xin ji neng 	新技能	c=1 d=0.159614 t=41606
xin jia 	新加	c=1 d=0.0300468 t=41606
xin jian 	新建	c=0 d=3.53853e-74 t=41606
